2147483647,24,2147483647,2147483647,26,33,2147483647,2147483647,2147483647,2147483647,0,36,21,2147483647,2147483647,2147483647,2147483647,23,42,2147483647,2147483647,2147483647,2147483647,17,39,14,21,26,49,9,2147483647,2147483647,2147483647,45,2147483647,2147483647,2147483647,2147483647,2147483647,16,42,2147483647,2147483647,39,2147483647,13,17,2147483647,28,2147483647,2147483647,29,15,30,2147483647,2147483647,2147483647,2147483647,2147483647,17,11,2147483647,49,2147483647,2147483647,2147483647,2147483647,2147483647,12,2147483647,5,28,2147483647,2147483647,26,2147483647,2147483647,2147483647,2147483647,27,2147483647,3,2147483647,23,6,37,2147483647,23,10,45,2147483647,2147483647,2147483647,23,38,2147483647,2147483647,36,2147483647,2147483647,14,2147483647,2147483647,36,2147483647,23,4,44,2147483647,37,36,2147483647,38,49,2147483647,2147483647,2147483647,2147483647,18,31,2147483647,2147483647,2147483647,2147483647,2147483647,1,2147483647,2147483647
2147483647,38,31,2147483647,38,2147483647,2147483647,2147483647,2147483647,12,2147483647,0,2147483647,1,2147483647,2147483647,42,2147483647,2147483647,2147483647,2147483647,49,40,2147483647,42,2147483647,22,38,2147483647,2147483647,2147483647,2147483647,2147483647,10,2147483647,44,2147483647,27,18,2147483647,2147483647,50,17,2147483647,34,14,19,12,3,17,45,35,2147483647,31,2147483647,2147483647,26,2147483647,2147483647,2147483647,33,21,41,2147483647,2147483647,49,2147483647,17,6,2147483647,31,2147483647,2147483647,2147483647,2147483647,34,18,2147483647,38,2147483647,2147483647,34,43,8,16,46,38,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,42,2147483647,27,2147483647,20,2147483647,2147483647,2147483647,8,2147483647,2147483647,26,11,42,45,2147483647,1,47,2147483647,48,2147483647,2147483647,2147483647,6,2147483647,34,41,2147483647,2147483647,2147483647,27
2147483647,2147483647,2147483647,42,2147483647,33,32,2147483647,28,32,14,2147483647,0,17,33,13,2147483647,2147483647,2147483647,25,2147483647,22,48,33,2147483647,12,33,39,2147483647,2147483647,2147483647,41,43,31,2147483647,27,6,9,8,9,40,2147483647,19,2147483647,2147483647,2147483647,12,2147483647,2147483647,30,25,2147483647,18,36,2147483647,2147483647,2147483647,1,2147483647,2147483647,24,11,2147483647,2147483647,9,2147483647,7,2147483647,2147483647,18,2147483647,2147483647,2147483647,11,2147483647,2147483647,36,2147483647,26,47,2147483647,15,2,2147483647,2147483647,2147483647,2147483647,2147483647,14,2147483647,2147483647,2,2147483647,50,32,1,2147483647,10,2147483647,2147483647,14,2147483647,2147483647,35,2147483647,28,2147483647,15,35,19,2147483647,34,2147483647,31,21,2147483647,38,2147483647,19,2147483647,9,2,2147483647,46,17,2147483647,20,2147483647
37,12,2147483647,11,16,19,4,2147483647,41,2147483647,25,47,2147483647,0,46,28,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,42,27,2147483647,2147483647,25,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,22,30,2147483647,2147483647,2147483647,2147483647,34,34,2147483647,2,2147483647,14,2147483647,2147483647,2147483647,2147483647,50,2147483647,2147483647,2147483647,2147483647,2147483647,35,2147483647,2147483647,2147483647,15,2147483647,2147483647,27,47,2147483647,3,2147483647,24,2147483647,2147483647,2147483647,2147483647,2147483647,49,32,2147483647,46,11,40,29,26,2147483647,2147483647,2147483647,46,32,18,20,2147483647,2147483647,2147483647,2147483647,47,2147483647,22,2147483647,2147483647,29,1,26,2147483647,37,25,2147483647,1,26,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,5,22,2147483647,12,2147483647,2147483647,45,38,10,17,2147483647,3,30,23,2147483647
24,16,41,5,20,38,2147483647,35,20,2147483647,2147483647,2147483647,2147483647,14,0,2147483647,2147483647,2147483647,38,9,50,2147483647,6,42,47,2147483647,2147483647,1,10,2147483647,2147483647,2147483647,2147483647,2147483647,7,27,6,2147483647,45,34,2147483647,45,2147483647,45,2147483647,2147483647,33,33,2147483647,2147483647,5,2147483647,15,2147483647,30,44,2147483647,2147483647,2147483647,2147483647,2,2147483647,2147483647,9,2147483647,13,39,2147483647,14,2147483647,25,2147483647,2147483647,45,2147483647,38,2147483647,2147483647,2147483647,42,43,25,47,27,26,2147483647,26,30,13,38,25,40,2147483647,26,2147483647,2147483647,2147483647,5,29,30,2147483647,2147483647,2147483647,2147483647,16,2147483647,2147483647,2147483647,45,33,2147483647,2147483647,42,2147483647,41,2147483647,46,9,2147483647,9,47,2147483647,2147483647,6,2147483647,10,2147483647,2147483647
34,2147483647,2147483647,31,2147483647,2147483647,2147483647,2147483647,2147483647,1,49,21,32,34,2147483647,0,2147483647,2147483647,2147483647,2147483647,42,2147483647,2147483647,34,43,2147483647,39,1,2147483647,2147483647,2147483647,2147483647,50,40,2147483647,2147483647,31,2147483647,2147483647,22,2147483647,39,2147483647,13,2147483647,2147483647,2147483647,13,2147483647,47,2147483647,2147483647,18,2147483647,24,2147483647,33,2147483647,45,10,24,28,9,2147483647,2147483647,2147483647,11,2147483647,2147483647,4,2147483647,35,2147483647,47,22,33,42,44,29,37,18,45,2147483647,2147483647,2147483647,2147483647,27,2147483647,2147483647,19,2147483647,30,2147483647,47,2147483647,2147483647,44,2147483647,46,2147483647,2147483647,13,26,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,27,14,2147483647,2147483647,26,26,2147483647,39,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,39,19,4,2147483647,12
41,31,39,2147483647,15,17,30,30,2147483647,24,25,18,20,2147483647,3,46,0,14,9,2147483647,2147483647,27,2147483647,2147483647,2147483647,2147483647,2147483647,7,2147483647,5,23,2147483647,2147483647,40,2147483647,6,27,2147483647,10,50,24,2147483647,2147483647,2147483647,2147483647,21,2147483647,14,2147483647,2147483647,2147483647,2147483647,6,2147483647,2147483647,34,2147483647,43,2147483647,30,5,2147483647,37,42,2147483647,2147483647,42,31,7,2147483647,2147483647,43,2147483647,2147483647,18,2147483647,2147483647,29,2147483647,2147483647,31,39,5,27,40,2147483647,2147483647,39,2147483647,19,2147483647,2147483647,2147483647,2147483647,9,2147483647,2147483647,2147483647,14,10,2147483647,41,48,2147483647,19,2147483647,39,2147483647,13,2147483647,2,2147483647,20,23,50,37,14,8,2147483647,5,2147483647,2147483647,2147483647,44,2147483647,2147483647,2147483647,41
25,13,2147483647,1,25,2147483647,41,33,1,38,13,6,42,46,19,20,7,0,2147483647,2147483647,32,2147483647,2147483647,2147483647,47,2147483647,2147483647,35,2147483647,2147483647,49,42,20,2147483647,39,25,2147483647,2147483647,38,7,3,2147483647,43,46,19,49,37,2147483647,25,27,46,9,2147483647,8,42,39,10,23,2147483647,11,16,45,2147483647,22,2147483647,16,2147483647,8,2147483647,2147483647,22,2147483647,23,44,40,4,2147483647,50,2147483647,4,2147483647,2147483647,2147483647,20,2147483647,20,37,2147483647,43,27,2147483647,33,2147483647,2147483647,2147483647,2147483647,2147483647,23,8,9,30,17,12,33,28,35,9,47,5,2147483647,34,12,7,4,2147483647,4,49,38,2147483647,45,33,2147483647,2147483647,20,17,47,2147483647,31
2147483647,2147483647,2147483647,43,39,2147483647,2147483647,2147483647,2147483647,2147483647,48,44,24,25,2147483647,7,2147483647,3,0,2147483647,2147483647,18,2147483647,4,2147483647,2147483647,2147483647,8,2147483647,39,2147483647,2147483647,2147483647,14,2147483647,10,2147483647,40,37,2147483647,23,23,36,45,2147483647,29,38,2147483647,3,23,32,2147483647,33,2147483647,10,2147483647,2147483647,2147483647,34,2147483647,2147483647,23,36,2147483647,2147483647,27,27,40,2147483647,8,36,2147483647,2147483647,27,2147483647,34,2147483647,2147483647,39,2147483647,2147483647,46,5,2147483647,20,16,35,2147483647,3,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,16,20,2147483647,2147483647,17,16,41,14,10,2147483647,2147483647,13,10,2147483647,14,32,2147483647,2147483647,31,2147483647,2147483647,20,8,7,39,2147483647,2147483647,42,2147483647,48,35,2147483647,2
15,48,21,2147483647,2147483647,43,2147483647,50,2147483647,22,1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,0,14,2147483647,2147483647,2147483647,2147483647,2147483647,44,28,2147483647,2,2147483647,29,2147483647,2147483647,36,2147483647,44,2147483647,11,2147483647,27,21,2147483647,2147483647,37,2147483647,22,2147483647,2147483647,2147483647,35,2147483647,2147483647,21,9,37,2147483647,39,2147483647,4,28,22,2147483647,2147483647,35,2147483647,27,2147483647,31,2147483647,36,2147483647,26,2147483647,36,4,29,44,32,2147483647,43,2147483647,2147483647,35,2147483647,2147483647,2147483647,40,2147483647,2147483647,22,2147483647,2147483647,2147483647,3,35,2147483647,2147483647,17,2147483647,2147483647,37,2147483647,50,2147483647,20,2147483647,3,2147483647,18,23,2147483647,2147483647,6,2,3,18,38,40,48,46,2147483647,12,39,2147483647,2147483647,2147483647,2147483647
2147483647,14,2147483647,2147483647,41,37,29,2147483647,2147483647,17,2147483647,2147483647,2147483647,2147483647,2,2147483647,2147483647,2147483647,2147483647,2147483647,0,2147483647,2147483647,30,2147483647,19,28,2147483647,45,46,2147483647,5,4,44,9,33,3,2147483647,2,50,27,2147483647,4,2147483647,2147483647,31,38,2147483647,2147483647,7,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,38,2147483647,21,28,47,2147483647,2147483647,2147483647,41,41,35,2147483647,48,2147483647,26,36,18,32,2147483647,2147483647,28,46,2147483647,46,2147483647,2147483647,2,17,2147483647,2147483647,50,2147483647,2147483647,17,31,38,2147483647,2147483647,23,42,30,18,40,35,7,26,2147483647,2147483647,2147483647,3,2147483647,49,14,24,2147483647,26,38,38,7,47,47,29,2147483647,13,2147483647,2147483647,44,2147483647,31,2147483647,2147483647,9
40,37,9,2147483647,2147483647,15,2147483647,44,2147483647,2147483647,19,29,2147483647,2147483647,14,2147483647,2147483647,23,2147483647,2147483647,19,0,21,5,2147483647,2147483647,2147483647,2147483647,46,2147483647,15,25,18,2147483647,41,10,5,2147483647,44,2147483647,2147483647,2147483647,44,2147483647,2147483647,2147483647,17,2147483647,4,42,2147483647,37,2147483647,17,13,2147483647,49,2147483647,6,2147483647,9,2147483647,2147483647,2147483647,2147483647,2147483647,23,15,2147483647,2147483647,20,8,19,14,50,2147483647,2147483647,2147483647,2147483647,1,3,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,35,30,37,2147483647,32,11,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,48,27,23,2147483647,2147483647,2147483647,2147483647,15,26,13,2147483647,2147483647,2147483647,36,9,42,34,20,2,2147483647,2147483647,4,2147483647,16,2147483647,2147483647,2147483647
2147483647,2147483647,2147483647,2147483647,27,2147483647,2147483647,42,25,2147483647,2147483647,18,20,21,2147483647,2147483647,2147483647,2147483647,7,37,31,1,0,10,2147483647,49,2147483647,2147483647,2147483647,15,2147483647,2147483647,2147483647,13,2147483647,2147483647,2147483647,2147483647,6,2147483647,2147483647,32,2147483647,2147483647,2147483647,14,9,2147483647,2147483647,13,2147483647,34,49,45,2147483647,2147483647,30,2147483647,34,2147483647,2147483647,2147483647,2147483647,37,2147483647,2147483647,26,2147483647,38,2147483647,14,2147483647,6,44,47,38,2147483647,44,2147483647,2147483647,19,3,2147483647,22,25,47,34,2147483647,24,2147483647,2147483647,2147483647,2147483647,24,25,42,47,1,2147483647,2147483647,2,2147483647,15,2147483647,43,28,2,2147483647,26,2147483647,8,15,2147483647,2147483647,2147483647,2147483647,2147483647,37,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,45,32,2147483647,2147483647
22,14,33,2147483647,8,2,2147483647,2147483647,46,43,2147483647,2147483647,2147483647,19,2147483647,7,36,2147483647,4,2147483647,2147483647,13,2147483647,0,17,2147483647,39,36,2147483647,39,2147483647,2147483647,18,29,25,35,49,2147483647,2147483647,18,12,2147483647,2147483647,2147483647,1,4,26,2147483647,3,49,26,49,26,1,2147483647,29,11,2147483647,2147483647,2147483647,27,49,17,8,35,2147483647,21,2147483647,37,4,2147483647,9,17,2147483647,50,37,3,9,1,21,1,2147483647,3,25,12,12,20,2147483647,2147483647,5,14,25,2147483647,43,2147483647,18,2147483647,50,25,2147483647,10,2147483647,31,2147483647,17,47,2147483647,40,2147483647,2147483647,2147483647,2147483647,2147483647,14,2147483647,42,14,47,5,2147483647,38,36,10,8,2147483647,2147483647,6,2147483647
50,42,9,2147483647,2147483647,50,38,2147483647,14,13,2147483647,2147483647,2147483647,38,20,5,8,2147483647,18,2147483647,2147483647,40,2147483647,2147483647,0,35,49,2147483647,2147483647,13,2147483647,33,47,2147483647,2147483647,2147483647,2147483647,16,2147483647,2147483647,37,2147483647,3,5,2147483647,2147483647,48,2147483647,30,2147483647,21,42,12,2147483647,34,2147483647,2147483647,2147483647,19,2147483647,36,2147483647,50,2147483647,2147483647,2147483647,2147483647,14,34,2147483647,2147483647,36,2147483647,2147483647,31,2147483647,21,12,40,2147483647,32,2147483647,2,6,27,14,30,6,2147483647,2147483647,2147483647,2147483647,28,2147483647,6,2147483647,2147483647,17,49,2147483647,2147483647,2147483647,22,2147483647,16,33,15,2147483647,43,2147483647,22,42,16,2147483647,39,3,2147483647,2147483647,34,2147483647,2147483647,2147483647,2147483647,2147483647,16,17,2147483647,31
46,2147483647,2147483647,49,2147483647,36,2147483647,2147483647,46,44,2147483647,39,22,12,2147483647,2147483647,2147483647,1,5,14,2147483647,2147483647,2147483647,2147483647,31,0,15,2147483647,2147483647,47,5,16,2147483647,15,22,2147483647,2147483647,39,2147483647,2147483647,2147483647,2147483647,10,2147483647,20,23,26,23,24,33,2147483647,34,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,26,24,2147483647,40,14,26,2147483647,31,6,12,2147483647,37,28,2147483647,29,2147483647,23,2147483647,42,23,4,2147483647,2147483647,2147483647,2147483647,2147483647,43,2147483647,2147483647,13,32,2147483647,17,2147483647,2147483647,27,1,2147483647,21,46,45,19,2147483647,2147483647,21,1,49,2147483647,2147483647,2147483647,2147483647,39,2147483647,30,7,45,2147483647,2147483647,46,23,28,33,31,36,26,41,22,2147483647,6
2147483647,33,50,21,48,26,41,2147483647,2147483647,2147483647,47,25,2147483647,2147483647,2147483647,39,25,46,2147483647,11,40,2147483647,15,2147483647,2147483647,29,0,27,16,20,37,8,24,33,2147483647,36,2147483647,28,2147483647,2147483647,26,2147483647,2147483647,30,2147483647,19,47,2,2147483647,7,20,14,2147483647,2147483647,2147483647,10,29,2147483647,2147483647,45,2147483647,2147483647,44,38,2147483647,2147483647,2147483647,14,25,7,2147483647,2147483647,33,36,2147483647,20,17,2147483647,36,44,29,20,16,2147483647,2147483647,16,2147483647,2147483647,12,5,2147483647,39,12,29,3,2147483647,2147483647,18,49,1,2147483647,2147483647,39,2147483647,45,2147483647,2147483647,12,50,2147483647,2147483647,2147483647,2147483647,2147483647,18,45,18,50,44,13,2147483647,2147483647,39,48,24,9,46,2147483647
46,2147483647,26,22,21,2147483647,23,48,42,2147483647,14,2147483647,19,3,2147483647,2,8,2147483647,43,2147483647,18,2147483647,45,2147483647,2147483647,35,5,0,45,2147483647,49,31,1,2147483647,9,39,22,11,20,2147483647,2147483647,11,2147483647,28,2147483647,2147483647,2147483647,2147483647,13,2147483647,22,2147483647,2147483647,2147483647,5,2147483647,25,36,37,19,2147483647,2147483647,2147483647,2147483647,2147483647,50,2147483647,1,2147483647,41,36,2147483647,2147483647,2147483647,44,2147483647,31,42,2147483647,2147483647,2147483647,2147483647,14,2147483647,2147483647,46,31,20,31,41,9,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,11,2147483647,40,21,2147483647,2147483647,12,4,34,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,1,2147483647,11,19,13,14,2147483647,2147483647,2147483647,39,34,2147483647,12,9
2147483647,2147483647,16,2147483647,2147483647,2147483647,2147483647,3,21,2147483647,6,2147483647,2147483647,44,2147483647,2147483647,2147483647,2147483647,39,2147483647,31,21,2147483647,2147483647,2147483647,16,2147483647,2147483647,0,2,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,47,19,47,2147483647,2147483647,2147483647,2147483647,36,2147483647,2147483647,50,42,2147483647,2147483647,26,36,2147483647,2147483647,27,44,8,2147483647,14,2147483647,2147483647,8,35,2147483647,6,2147483647,29,2147483647,2147483647,2147483647,15,45,2147483647,42,2147483647,14,2147483647,42,11,2147483647,2147483647,4,49,2147483647,2147483647,2147483647,2147483647,33,2147483647,34,33,30,12,50,2147483647,34,2147483647,2147483647,13,2147483647,28,5,23,34,2147483647,2147483647,16,2147483647,2147483647,25,2147483647,2147483647,3,2147483647,2147483647,2147483647,24,36,2147483647,8,47,2147483647,2147483647,24,39,37
39,44,2147483647,2147483647,2147483647,31,50,8,31,15,50,2147483647,2147483647,2147483647,48,2147483647,2147483647,2147483647,36,2147483647,14,47,2147483647,2147483647,1,2147483647,2147483647,25,2147483647,0,34,2147483647,44,2147483647,16,47,40,2147483647,2147483647,7,9,2147483647,2147483647,2147483647,43,38,2147483647,2147483647,30,2147483647,2147483647,2147483647,7,2147483647,2147483647,5,17,7,23,2147483647,2147483647,2147483647,2147483647,4,2147483647,42,2147483647,1,2147483647,2147483647,2147483647,2147483647,25,2147483647,2147483647,6,25,2147483647,2147483647,2147483647,2147483647,26,36,7,2147483647,42,41,2147483647,29,2147483647,2147483647,50,2147483647,29,2147483647,2147483647,2147483647,2147483647,27,2147483647,2147483647,2147483647,2147483647,21,22,2147483647,2147483647,2147483647,27,2147483647,2147483647,28,42,36,2147483647,25,2147483647,2147483647,15,45,2147483647,46,2147483647,2147483647,2147483647,31,39,20
25,2147483647,2147483647,2147483647,2147483647,3,13,2147483647,2147483647,5,2147483647,2147483647,28,49,2147483647,2147483647,2147483647,2147483647,41,50,15,2147483647,2147483647,2,7,16,2147483647,6,45,23,0,2147483647,22,21,30,2147483647,32,2147483647,2147483647,4,2147483647,2147483647,1,2147483647,9,49,25,7,15,9,2147483647,32,2147483647,2147483647,40,36,2147483647,2147483647,2147483647,27,2147483647,2147483647,19,2147483647,46,26,27,15,44,31,2147483647,30,2147483647,44,9,2147483647,2147483647,2147483647,20,2147483647,47,2147483647,5,2147483647,32,2147483647,2147483647,2147483647,37,2147483647,26,2147483647,40,2147483647,41,2147483647,2147483647,20,25,27,34,2147483647,2147483647,2147483647,2147483647,25,2147483647,10,44,1,47,2147483647,2147483647,37,46,47,28,2147483647,26,2147483647,2147483647,30,2147483647,34,2147483647,44,50,2147483647
