2147483647,17,23,43,48,22,2147483647,19,39,2147483647,0,2147483647,14,2147483647,2147483647,2147483647,2147483647,44,2147483647,2147483647,2147483647,21,2147483647,31,2147483647,10,2147483647,19,2,2147483647,2147483647,2147483647,2147483647,43,44,2147483647,3,8,10,32,47,8,3,2147483647,2147483647,2147483647,20,2147483647,2147483647,2147483647,30,8,50,2147483647,2147483647,2147483647,2147483647,20,2147483647,39,2147483647,48,2147483647,39
15,2147483647,6,2147483647,2147483647,33,31,2147483647,17,8,2147483647,0,24,2147483647,49,2147483647,47,2147483647,26,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,21,2147483647,44,2147483647,2147483647,37,2147483647,40,49,18,2147483647,2147483647,2147483647,2147483647,2147483647,32,39,21,13,12,2147483647,2147483647,2147483647,38,37,38,2147483647,2147483647,1,1,41,29,2147483647,2147483647,2147483647,2147483647,13
2147483647,2147483647,2147483647,2147483647,2147483647,16,2147483647,2147483647,32,2147483647,17,2147483647,0,32,2147483647,2147483647,2147483647,2147483647,2147483647,17,2147483647,19,2147483647,28,2147483647,27,15,13,2147483647,4,15,36,27,50,26,19,2147483647,2147483647,16,2147483647,2147483647,33,2147483647,21,1,33,2147483647,25,41,2147483647,2147483647,33,2147483647,40,8,17,2147483647,2147483647,16,20,2147483647,16,43,13
2147483647,18,2147483647,2147483647,31,45,29,37,2147483647,2147483647,2147483647,21,2147483647,0,44,31,2147483647,20,32,29,45,2147483647,2147483647,36,44,12,2147483647,2147483647,2147483647,50,2147483647,2147483647,2147483647,29,3,2147483647,2147483647,17,43,39,27,36,2147483647,49,27,2147483647,8,17,11,1,6,17,18,2147483647,50,31,22,2147483647,2147483647,36,3,40,2147483647,38
34,34,3,17,2147483647,2147483647,7,2147483647,2147483647,43,7,2147483647,14,2147483647,0,2147483647,2147483647,34,2147483647,19,2147483647,33,2147483647,2147483647,2147483647,2147483647,2147483647,43,30,40,2147483647,28,23,8,2147483647,2147483647,2147483647,2147483647,41,43,42,2147483647,16,6,9,2147483647,2147483647,33,2147483647,2147483647,2147483647,20,46,17,12,36,50,2147483647,2147483647,2147483647,2147483647,2147483647,21,23
2147483647,38,7,9,2147483647,37,2147483647,7,20,2147483647,12,2147483647,2147483647,33,2147483647,0,28,22,2147483647,2147483647,23,45,2147483647,2147483647,46,42,2147483647,9,2147483647,18,13,20,38,39,2147483647,6,2147483647,44,18,15,30,7,2147483647,35,45,2147483647,2147483647,13,47,2147483647,2147483647,2147483647,2147483647,38,13,11,4,2147483647,2147483647,2147483647,18,2147483647,2147483647,16
2147483647,25,36,2147483647,2147483647,38,2147483647,2147483647,2147483647,41,44,2147483647,27,2147483647,34,2147483647,0,2147483647,27,44,41,14,2147483647,2147483647,10,17,19,2147483647,8,31,2147483647,19,2147483647,6,2147483647,41,2147483647,41,2147483647,45,5,2147483647,18,30,2147483647,2147483647,39,17,15,42,6,32,2147483647,2147483647,3,2147483647,19,27,2147483647,2147483647,2147483647,45,41,2147483647
3,2147483647,2147483647,2147483647,2147483647,36,47,2147483647,37,2147483647,21,21,21,7,22,2147483647,1,0,20,2147483647,2147483647,4,20,2147483647,2147483647,2147483647,2147483647,38,36,2147483647,2147483647,2147483647,2147483647,11,49,2147483647,26,33,45,36,2147483647,2147483647,21,43,12,17,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,38,24,7,2147483647,35,2147483647,2147483647,5,2147483647,40,2147483647,2147483647
29,44,2147483647,37,2147483647,2147483647,34,2147483647,32,26,46,2147483647,24,2147483647,2147483647,13,38,2147483647,0,2147483647,39,39,31,48,13,2147483647,2147483647,2147483647,2147483647,4,2147483647,14,2147483647,2147483647,2147483647,18,2147483647,18,2147483647,21,2147483647,47,2147483647,2147483647,2147483647,2147483647,2147483647,2,2147483647,48,2147483647,2147483647,2147483647,24,48,2147483647,2147483647,2147483647,2147483647,18,2147483647,2147483647,43,2147483647
2147483647,16,23,8,2147483647,26,43,2147483647,2147483647,15,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,46,0,2147483647,36,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,18,46,2147483647,2147483647,38,2147483647,43,28,2147483647,39,2147483647,2147483647,36,2147483647,36,2147483647,2147483647,7,5,2147483647,2147483647,20,17,30,2147483647,29,4,2147483647,49,35
2147483647,2147483647,2147483647,25,24,2147483647,29,49,21,2147483647,50,6,2147483647,41,35,2147483647,22,2147483647,2147483647,3,0,2147483647,29,2147483647,43,41,2147483647,2147483647,2147483647,2147483647,31,7,47,2147483647,2147483647,43,33,27,48,28,24,2147483647,29,2147483647,2147483647,2147483647,2147483647,11,2147483647,42,2147483647,2147483647,2147483647,2147483647,2147483647,26,40,2147483647,47,3,2147483647,24,2147483647,2147483647
14,29,2147483647,2147483647,50,2147483647,2147483647,13,27,30,48,36,12,13,2147483647,18,2147483647,11,2147483647,2147483647,2147483647,0,22,30,2147483647,15,2147483647,2147483647,41,2147483647,2147483647,13,2147483647,2147483647,10,8,2147483647,2147483647,2147483647,20,2147483647,2147483647,42,2147483647,13,2147483647,18,5,2147483647,2147483647,40,2147483647,2147483647,18,2147483647,2147483647,12,2147483647,13,30,2147483647,2147483647,14,18
11,26,2147483647,32,29,2147483647,44,2147483647,2147483647,31,2147483647,5,16,43,2147483647,23,22,30,23,2147483647,2147483647,26,0,40,36,29,11,35,2147483647,42,1,20,12,2147483647,14,2147483647,38,9,2147483647,2147483647,25,29,8,47,2147483647,22,31,9,2147483647,39,2147483647,18,2147483647,2147483647,17,2147483647,20,42,2147483647,2147483647,18,9,30,2147483647
2147483647,27,41,47,28,41,2147483647,2,5,1,47,2147483647,46,2147483647,2147483647,42,36,4,2147483647,2147483647,2147483647,2147483647,45,0,2,2147483647,2147483647,2147483647,29,2147483647,2147483647,50,21,2147483647,19,25,21,40,49,40,28,2147483647,2147483647,2147483647,22,50,2147483647,2147483647,2147483647,31,2147483647,27,2147483647,2147483647,2147483647,2147483647,2147483647,23,2147483647,2147483647,16,7,40,2147483647
2147483647,2147483647,48,6,16,17,2147483647,2147483647,2147483647,14,28,11,2147483647,2147483647,2147483647,2147483647,22,2147483647,27,14,11,1,2147483647,12,0,2147483647,2147483647,2147483647,2147483647,10,34,19,48,2147483647,19,1,18,39,2147483647,35,2147483647,2147483647,2147483647,2147483647,24,2147483647,2147483647,2147483647,2147483647,18,4,2147483647,2147483647,2147483647,10,2147483647,19,2147483647,7,8,2147483647,2147483647,2147483647,37
2147483647,2147483647,24,9,2147483647,9,2147483647,5,2147483647,2147483647,10,2147483647,44,26,47,43,2147483647,29,2147483647,2147483647,45,2147483647,2147483647,21,2147483647,0,39,20,23,2147483647,2147483647,2147483647,2147483647,48,2147483647,2147483647,2147483647,18,41,1,16,27,17,2147483647,2,23,28,45,16,2147483647,2147483647,2147483647,2147483647,10,2147483647,2147483647,2147483647,8,2147483647,2147483647,2147483647,2147483647,29,20
2147483647,2147483647,39,2147483647,16,21,2147483647,2147483647,2,30,35,2147483647,2147483647,2147483647,45,2147483647,2147483647,2147483647,47,21,2147483647,2147483647,27,33,22,2147483647,0,33,2147483647,2147483647,2147483647,42,25,2147483647,3,38,9,2147483647,16,2147483647,2147483647,50,47,39,2147483647,2147483647,35,2147483647,2147483647,2147483647,23,20,2147483647,2147483647,2147483647,2147483647,13,2147483647,2147483647,2147483647,31,2147483647,29,2147483647
2147483647,4,2147483647,21,2147483647,16,42,2147483647,36,2147483647,2147483647,2147483647,2147483647,37,19,45,13,2147483647,41,29,2147483647,2147483647,2147483647,34,2147483647,2147483647,43,0,33,2147483647,2147483647,45,2147483647,2147483647,2147483647,23,31,2147483647,2147483647,3,33,2147483647,12,34,45,2147483647,18,2147483647,33,38,2147483647,2147483647,44,10,20,2147483647,2147483647,41,13,2147483647,41,28,2147483647,6
33,2147483647,2147483647,45,34,2147483647,36,2147483647,2147483647,21,2147483647,2147483647,2147483647,34,31,6,2147483647,16,4,2147483647,2147483647,42,35,2147483647,2147483647,46,2147483647,2147483647,0,2147483647,2147483647,2147483647,2147483647,31,2147483647,23,2147483647,2147483647,2147483647,2147483647,2147483647,25,2147483647,2147483647,16,2147483647,2,38,50,11,2147483647,14,30,2147483647,2147483647,48,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,32
24,2147483647,2147483647,14,2147483647,37,2147483647,2147483647,2147483647,2147483647,2147483647,2,2147483647,28,15,10,2147483647,2147483647,15,30,2147483647,32,28,17,13,39,2147483647,24,30,0,24,2147483647,2147483647,36,46,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,35,50,33,35,2147483647,47,15,12,17,34,33,27,5,5,3,22,28,2147483647,2147483647,2147483647,2147483647,46,7
2147483647,50,9,2147483647,2147483647,2147483647,2147483647,23,48,32,48,2147483647,49,43,22,2147483647,2147483647,49,11,19,2147483647,2147483647,2147483647,29,35,2147483647,12,44,7,2147483647,0,2147483647,9,30,45,45,2147483647,46,22,7,18,33,2147483647,34,21,13,2147483647,2147483647,37,42,14,2,2147483647,2147483647,2147483647,2147483647,2147483647,11,36,35,30,3,44,2147483647
2147483647,2147483647,10,11,50,2147483647,11,2147483647,2147483647,2147483647,39,2,2,2147483647,37,12,1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,36,5,13,29,11,2147483647,2147483647,2147483647,0,2147483647,2147483647,20,48,2147483647,43,45,2147483647,6,2147483647,41,9,2147483647,12,47,2147483647,2147483647,20,2147483647,2147483647,2147483647,4,39,34,2147483647,2147483647,2147483647,2147483647,13,2147483647,2147483647,30
39,2147483647,44,22,47,27,2147483647,2147483647,2147483647,19,25,2147483647,11,2147483647,2147483647,40,2147483647,2147483647,2147483647,13,2147483647,30,2147483647,10,2147483647,2147483647,2,10,27,24,50,2147483647,0,22,16,23,49,19,25,18,21,24,38,2147483647,2147483647,12,2147483647,12,39,17,11,47,2147483647,2147483647,2147483647,39,3,31,2147483647,2147483647,2147483647,49,35,41
2147483647,2147483647,41,2147483647,48,2147483647,36,40,14,16,2147483647,23,49,46,2147483647,2147483647,40,2147483647,31,41,12,2147483647,2147483647,41,2147483647,37,18,20,2147483647,2147483647,5,35,2147483647,0,2147483647,50,20,2147483647,3,2147483647,2147483647,2147483647,2147483647,31,34,2,25,2147483647,7,2147483647,2147483647,2147483647,2147483647,2147483647,40,34,32,23,10,2147483647,47,2147483647,2147483647,2147483647
2147483647,2147483647,3,23,34,31,2147483647,22,2147483647,2147483647,4,41,12,24,2147483647,2147483647,16,7,36,2147483647,2147483647,29,2147483647,2147483647,20,24,2147483647,2147483647,2147483647,37,2147483647,41,2147483647,2147483647,0,11,20,22,2147483647,2147483647,2147483647,5,37,2147483647,2147483647,2147483647,2147483647,46,2147483647,2147483647,2147483647,43,2147483647,2147483647,2147483647,9,10,17,13,24,1,2147483647,2147483647,46
2147483647,15,5,31,21,44,7,3,2147483647,21,28,2147483647,48,41,2147483647,2147483647,2147483647,2147483647,9,2147483647,17,2147483647,4,2147483647,38,2147483647,2147483647,2147483647,2147483647,24,2147483647,2,30,38,6,0,47,13,5,43,2147483647,2147483647,38,10,2147483647,2147483647,2147483647,2147483647,1,2147483647,2147483647,33,33,21,44,35,2147483647,37,2147483647,50,2147483647,2147483647,36,2147483647
13,2147483647,50,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,43,2147483647,45,2147483647,2147483647,2147483647,48,39,2147483647,9,14,2147483647,2147483647,2147483647,29,31,14,47,36,11,2147483647,2147483647,2147483647,18,28,18,0,20,2,2147483647,2147483647,37,50,24,4,2147483647,2147483647,2147483647,50,31,2147483647,2147483647,47,2147483647,44,2147483647,7,46,2147483647,2147483647,2147483647,48,2147483647,50
2147483647,2147483647,32,2147483647,2147483647,22,2147483647,27,10,27,43,44,2147483647,2147483647,2147483647,28,45,2147483647,40,2147483647,2147483647,32,25,2147483647,2147483647,19,2147483647,2147483647,25,48,2147483647,2147483647,2147483647,2147483647,2147483647,31,2147483647,0,36,33,2147483647,33,2147483647,37,12,35,17,5,2147483647,40,33,2147483647,2147483647,2147483647,2147483647,43,2147483647,49,2147483647,11,46,11,29,2147483647
2147483647,2147483647,12,41,2147483647,2147483647,13,18,7,6,25,2147483647,35,2147483647,15,47,46,2147483647,2,48,19,2147483647,2147483647,2147483647,2147483647,2147483647,2,2147483647,34,40,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,34,23,0,2147483647,48,2147483647,2147483647,10,2147483647,11,2147483647,2147483647,2147483647,43,38,21,2147483647,19,2147483647,2147483647,43,2147483647,10,2147483647,11,2147483647,2147483647,2147483647
19,2147483647,2147483647,17,7,8,2147483647,48,2147483647,2147483647,2147483647,28,8,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,7,41,2147483647,2147483647,2147483647,2147483647,2147483647,11,2147483647,43,2147483647,2147483647,10,2147483647,2147483647,2147483647,2147483647,35,0,2147483647,25,2147483647,16,2147483647,2147483647,2147483647,2147483647,5,2147483647,31,2147483647,2147483647,49,2147483647,2147483647,2147483647,2147483647,1,34,2147483647,27,4,2147483647
46,41,2147483647,2147483647,9,5,2147483647,48,2147483647,49,2147483647,2147483647,2147483647,2,13,16,2147483647,2,21,2147483647,21,2147483647,2147483647,27,45,2147483647,29,39,44,23,47,2147483647,44,2147483647,24,4,2147483647,2147483647,33,2147483647,0,32,2147483647,7,2147483647,44,2147483647,2147483647,27,45,2147483647,7,2147483647,39,2147483647,8,26,2147483647,34,2147483647,35,29,9,2147483647
2147483647,2147483647,2147483647,2147483647,2147483647,5,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,49,2147483647,21,49,2147483647,2147483647,27,7,2147483647,2147483647,2147483647,2147483647,50,30,30,2147483647,37,1,2147483647,35,2147483647,41,2147483647,14,23,8,28,27,43,0,2147483647,2147483647,2147483647,2147483647,14,2147483647,31,20,2147483647,2147483647,27,2147483647,2147483647,43,2147483647,2147483647,10,2147483647,2147483647,38,2147483647,2
2147483647,39,19,27,14,2147483647,49,26,2147483647,2147483647,2147483647,2147483647,9,2147483647,2147483647,47,35,2147483647,45,2147483647,2147483647,41,12,31,32,2147483647,2147483647,2147483647,2147483647,2147483647,16,24,9,49,34,40,2147483647,2,2147483647,35,2147483647,2147483647,0,34,2147483647,30,2147483647,3,32,2147483647,22,2,2147483647,2147483647,2147483647,36,2147483647,30,22,29,2147483647,17,45,26
38,2147483647,27,42,6,42,2,35,7,2147483647,2147483647,38,2147483647,36,30,2147483647,33,2147483647,22,2147483647,14,2147483647,2147483647,5,14,2147483647,41,2147483647,34,46,2147483647,2147483647,2147483647,2147483647,2,49,2147483647,2147483647,14,47,2147483647,2147483647,2147483647,0,2147483647,2147483647,12,2147483647,2147483647,2147483647,2147483647,19,2147483647,11,26,33,46,2147483647,2147483647,2147483647,2147483647,11,3,2147483647
2147483647,25,6,2147483647,2147483647,2147483647,2147483647,10,2147483647,30,41,33,8,2147483647,48,2147483647,29,2147483647,2147483647,2147483647,20,38,38,2147483647,2147483647,24,2147483647,2147483647,2147483647,17,2147483647,2147483647,2147483647,2147483647,4,18,27,2147483647,38,2147483647,15,2147483647,9,7,0,2147483647,2147483647,2147483647,28,16,2147483647,48,2147483647,37,10,31,2147483647,2147483647,2147483647,2147483647,5,33,9,2147483647
37,18,2147483647,2147483647,44,2147483647,42,31,2147483647,45,2147483647,40,13,2147483647,2147483647,3,15,7,33,39,23,34,2147483647,34,2147483647,5,2147483647,2147483647,2147483647,9,7,42,17,2147483647,19,2147483647,30,2147483647,2147483647,2147483647,16,2147483647,2147483647,3,9,0,2147483647,2147483647,4,2147483647,2147483647,41,47,9,5,27,2147483647,8,2147483647,2147483647,37,17,2147483647,21
2147483647,37,24,7,50,10,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,4,25,2147483647,32,24,15,3,2147483647,38,2147483647,21,27,2147483647,2147483647,18,2147483647,9,4,22,13,2147483647,2147483647,18,13,2147483647,42,2147483647,2147483647,20,2147483647,28,2147483647,2147483647,6,0,2147483647,2147483647,42,2147483647,49,22,2147483647,15,8,2147483647,25,44,28,2147483647,2147483647,2147483647,15
18,2147483647,2147483647,22,50,2,42,2147483647,9,2147483647,44,2147483647,39,2147483647,2147483647,2147483647,14,2147483647,2147483647,21,1,2147483647,2147483647,40,30,38,47,2147483647,2147483647,2147483647,14,2147483647,2147483647,14,2147483647,2147483647,23,2147483647,41,29,18,2147483647,2147483647,2147483647,2147483647,1,2147483647,0,30,2147483647,2147483647,2147483647,50,44,2147483647,29,10,49,12,47,35,29,2147483647,13
2147483647,2147483647,8,1,23,20,2147483647,27,14,2147483647,30,27,2147483647,5,29,38,2147483647,2147483647,27,2147483647,19,36,2147483647,26,2147483647,2147483647,2147483647,35,19,2147483647,2147483647,2147483647,6,2147483647,2147483647,2147483647,2147483647,23,10,5,3,12,2147483647,2147483647,2147483647,7,11,2147483647,0,30,2147483647,2147483647,25,35,2147483647,3,14,2147483647,2147483647,10,2147483647,2147483647,50,9
22,2147483647,2147483647,45,42,2147483647,24,2147483647,2147483647,2147483647,2147483647,50,2147483647,15,30,39,28,2147483647,26,38,2147483647,2147483647,2147483647,3,2147483647,2147483647,2147483647,2147483647,50,2147483647,2147483647,2147483647,1,2147483647,2147483647,2147483647,1,2147483647,2147483647,2147483647,6,47,2147483647,44,2147483647,24,30,49,2147483647,0,3,2147483647,2147483647,2147483647,2147483647,42,1,37,22,2147483647,18,27,37,2147483647
2147483647,46,2147483647,2147483647,2147483647,28,2147483647,2147483647,29,12,2147483647,3,21,33,2147483647,30,26,24,2147483647,2147483647,2147483647,48,2147483647,2147483647,2147483647,9,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,5,2147483647,2147483647,2147483647,2147483647,2147483647,3,2147483647,39,2147483647,2147483647,2147483647,26,2147483647,2147483647,25,1,0,37,44,2147483647,21,13,14,2147483647,28,2147483647,2147483647,2147483647,2147483647,2147483647
42,25,4,2147483647,2147483647,43,46,2,29,2147483647,2147483647,2147483647,6,19,37,2147483647,2147483647,50,2147483647,10,34,2147483647,38,2147483647,20,2147483647,41,12,2,8,2147483647,28,2147483647,49,2147483647,2147483647,38,2147483647,2147483647,2147483647,48,2147483647,2147483647,2147483647,45,2147483647,2147483647,2147483647,32,46,1,0,2147483647,36,40,10,39,27,48,18,2147483647,32,25,39
2147483647,2147483647,36,2147483647,13,2147483647,6,31,7,11,2147483647,7,2147483647,2147483647,22,3,30,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,39,2147483647,2147483647,2147483647,23,35,28,46,2147483647,2147483647,19,19,2147483647,34,6,2147483647,23,2147483647,43,43,20,4,2147483647,24,2147483647,31,0,23,8,2147483647,5,49,37,27,2147483647,2147483647,2147483647,39
2147483647,40,2147483647,31,2147483647,34,2147483647,2147483647,2147483647,22,2147483647,2147483647,31,26,2147483647,46,2147483647,2147483647,2147483647,2147483647,9,9,2147483647,25,2147483647,30,15,2147483647,17,2147483647,2147483647,2147483647,47,44,2147483647,13,2147483647,2,15,39,2147483647,7,13,2147483647,2147483647,43,38,2147483647,2147483647,16,2147483647,28,32,0,2147483647,2147483647,11,2147483647,2147483647,40,2147483647,30,37,21
2147483647,44,35,2147483647,2147483647,2147483647,28,43,2147483647,38,2147483647,29,40,2147483647,30,40,33,17,49,2147483647,45,2147483647,38,2147483647,17,20,16,2147483647,2147483647,2147483647,22,2147483647,12,2147483647,2147483647,32,20,2147483647,21,2147483647,17,2147483647,2147483647,14,2147483647,2147483647,25,38,2147483647,49,2147483647,2147483647,2147483647,39,0,2147483647,2147483647,17,2,2147483647,3,9,2147483647,45
2147483647,2147483647,21,44,50,49,40,2147483647,24,2147483647,2147483647,13,2147483647,16,15,2147483647,9,25,2147483647,2147483647,2147483647,2147483647,2147483647,42,17,25,45,2147483647,39,47,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,28,29,2147483647,2147483647,7,34,26,24,2147483647,2147483647,27,2147483647,2147483647,1,2147483647,2147483647,26,2,14,0,5,2147483647,21,2147483647,23,2147483647,39,2147483647
48,2147483647,18,10,2147483647,20,11,2147483647,31,10,6,32,2147483647,20,39,32,34,2147483647,6,32,15,39,50,7,4,31,38,2147483647,2147483647,24,2147483647,2147483647,2147483647,2147483647,49,35,43,2147483647,6,36,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,42,2147483647,12,4,42,42,8,2147483647,34,0,26,25,9,33,2147483647,3,41
2147483647,7,2147483647,8,2147483647,2147483647,2147483647,24,2147483647,2147483647,23,2147483647,10,18,46,2147483647,2147483647,36,2147483647,19,8,2147483647,2147483647,1,25,10,9,23,47,2147483647,43,20,9,4,2147483647,10,26,13,19,20,39,30,43,41,2147483647,35,33,2147483647,2147483647,2147483647,50,2147483647,47,2147483647,2147483647,2147483647,2147483647,0,2147483647,24,38,2147483647,50,2147483647
23,2147483647,2147483647,49,32,2147483647,13,2147483647,2147483647,2147483647,2147483647,2147483647,24,33,2147483647,2147483647,18,2147483647,12,2147483647,2147483647,2147483647,2147483647,19,2147483647,12,17,11,38,2147483647,2147483647,29,2147483647,13,15,1,16,2147483647,2147483647,25,2147483647,2147483647,29,15,24,2147483647,2147483647,2147483647,9,2147483647,2147483647,2147483647,2147483647,49,2147483647,19,2147483647,16,0,2147483647,3,27,2147483647,2147483647
2147483647,30,2147483647,28,2147483647,23,8,2147483647,20,23,45,10,2147483647,2147483647,2147483647,2147483647,2147483647,20,35,2147483647,31,2,14,3,2147483647,2147483647,45,2147483647,2147483647,2147483647,2147483647,9,34,42,18,4,2147483647,32,16,24,1,12,2147483647,2147483647,21,2147483647,44,2147483647,2147483647,2,7,2147483647,14,9,2147483647,39,2147483647,38,2147483647,0,25,4,41,22
2147483647,8,2147483647,6,2147483647,38,2147483647,49,36,34,39,15,2147483647,1,49,2147483647,5,11,2147483647,21,24,50,48,2147483647,25,32,2147483647,33,45,24,2147483647,2147483647,43,2147483647,29,29,2147483647,2147483647,2147483647,2147483647,26,41,2147483647,2147483647,43,41,2147483647,30,22,15,41,39,2147483647,22,2147483647,2147483647,2147483647,16,2147483647,2147483647,0,2147483647,2147483647,48
49,18,46,36,2147483647,2147483647,2147483647,2147483647,2147483647,40,2147483647,17,36,11,2147483647,3,2147483647,2147483647,47,8,41,40,2147483647,9,2147483647,2147483647,22,2147483647,2147483647,30,2147483647,2147483647,2147483647,2147483647,43,50,2147483647,2147483647,6,19,2147483647,2147483647,6,24,2147483647,1,38,2147483647,28,15,11,2147483647,2147483647,2147483647,15,2147483647,2147483647,2147483647,48,2147483647,2147483647,0,2147483647,2147483647
2147483647,2147483647,2147483647,45,2147483647,2147483647,2147483647,2147483647,37,2147483647,10,49,28,17,2147483647,2147483647,2147483647,46,2147483647,29,35,38,2147483647,2147483647,1,2147483647,2147483647,27,18,2,2147483647,2147483647,2147483647,46,21,36,2147483647,2147483647,5,2147483647,49,40,41,2,2147483647,17,2147483647,4,2147483647,35,2147483647,2147483647,34,2147483647,38,2147483647,2147483647,2147483647,13,4,30,40,0,30
